RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
159252.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159256,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.2,613,0,0.2,-1,13.2,9.5,644.7,590.1,473.6
159259.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.3,607.6,0,0.2,-1,13.2,9.5,644.8,590.1,473.4
159263.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,951.1,613,0,0.2,-1,13.2,9.5,644.7,590,473.5
159267.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,950.3,612.5,0,0.2,-1,13.2,9.5,644.6,590.1,473.5
159271.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.5,612,0,0.2,-1,13.2,9.5,643.7,590.1,473.4
159275.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.7,612.9,0,0.2,-1,13.1,9.5,643.7,590.1,473.5
159279.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.1,613.6,0,0.2,-1,13.1,9.5,643.7,590.1,473.5
159283.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.8,612.4,0,0.2,-1,13.1,9.5,643.7,590.1,473.5
159287.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.2,612.7,0,0.2,-1,13.1,9.5,643.7,590.2,473.5
159291.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,949.5,614.8,0,0.2,-1,13.1,9.5,643.7,590.1,473.6
159295.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,948.6,614.8,0,0.2,-1,13.1,9.5,643.8,590.2,473.5
159299.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,949.6,614.1,0,0.2,-1,13.1,9.5,644,590.1,473.5
159303.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,949.8,610.7,0,0.2,-1,13.1,9.5,643.2,590.2,473.4
159307,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,949.2,614.5,0,0.2,-1,13.1,9.4,642.5,590.2,473.6
159311,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,950,617.7,0,0.1,-1,13.1,9.4,642,590.2,473.6
159314.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,951.8,607.2,0,0.2,-1,13.1,9.4,641.6,590.2,473.3
159318.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,951,618,0,0.1,-1,13,9.4,641.3,590.3,473.6
159322.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,952.9,619,0,0.2,-1,13,9.4,641.1,590.2,473.6
159326.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
159330.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,952.2,610,0,0.2,-1,13,9.4,641,590.3,473.4
159334.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,952.4,610.7,0,0.2,-1,13,9.4,641,590.4,473.5
159338.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,950.1,606.8,0,0.2,-1,13,9.4,641,590.4,473.5
159342.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
159346.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,953.4,608.8,0,0.2,-1,13,9.4,641.4,590.3,473.5
159350.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,949.1,603,0,0.2,-1,13,9.4,641.7,590.5,473.4
159354.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,947,602.8,0,0.2,-1,13,9.4,642.4,590.5,473.4
159358.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
159362.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,947.8,603.1,0,0.2,-1,13,9.5,643.5,590.5,473.4
159366.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,946.3,591.4,0,0.2,-1,13.1,9.5,644.6,590.5,473.3
159370.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,943.9,599.1,0,0.2,-1,13.1,9.5,645.5,590.6,473.4
159374.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
159378.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,945.1,591.5,0,0.2,-1,13.1,9.5,646.4,590.5,473.3
159382.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,942.8,582.6,0,0.2,-1,13.1,9.5,647.3,590.6,473.2
159386.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,942.7,582.6,0,0.2,-1,13.1,9.5,647.8,590.6,473.3
159390.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
159394.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,1,2.5,937.1,585.5,0,0.2,-1,13.1,9.6,648.3,590.8,473.3
159398.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,936.7,586.5,0,0.2,-1,13.1,9.6,649.5,590.8,473.4
159402.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,931.2,587.5,0,0.2,-1,13.1,9.6,651.1,590.9,473.4
159406.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,925.9,589.8,0,0.2,-1,13.1,9.6,650.5,591.2,473.5
159410.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,908.7,592.8,0,0.2,-1,13,9.5,648.8,591.5,473.5
159414.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,897.9,579.1,0,0.2,-1,12.9,9.5,648.1,591.7,473.4
159418.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,848.3,609.9,0,0.1,-1,12.9,9.5,647.3,592.1,473.8
159422.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,855.6,616.7,0,0.1,-1,12.9,9.5,646.6,592,473.8
159426.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,844.4,620.1,0,0.1,-1,12.9,9.5,646,592,473.8
159430.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,849.3,627.7,0,0.1,-1,12.9,9.4,645.6,591.9,473.8
159434.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,848.5,638,0,0.1,-1,12.9,9.4,645.2,591.9,473.9
159438.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.5,852.5,634.5,0,0.1,-1,12.9,9.4,645,591.8,473.8
159442.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.4,837.3,650.6,0,0.1,-1,12.9,9.4,644.7,592,474
159446.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,1,2.4,843,648.3,0,0.1,-1,12.9,9.4,644.7,591.8,473.9
159450.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,-,NaN,2.4,843.1,652.6,0,0.1,-1,12.9,9.4,644.8,591.8,473.9
159454.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,2.4,843.3,648.2,0,0.1,-1,12.9,9.4,645,591.7,473.8
159458.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,2.4,838.9,649.9,0,0.1,-1,12.9,9.4,645.2,591.9,473.8
159462.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,2.4,843,651.1,0,0.1,-1,12.9,9.4,645.2,591.8,473.9
159466.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,0,0,0,0,0,0,0,0,0,0,0
159470.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,2.4,844.2,658.2,0,0.1,-1,12.9,9.4,645.3,591.7,474
159474.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,2.4,846.2,656.3,0,0.1,-1,12.9,9.4,645.6,591.7,473.9
159478.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,2.4,844.2,654.9,0,0.1,-1,12.9,9.4,645.9,591.8,473.9
159482.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Saccade,2,0,0,0,0,0,0,0,0,0,0,0
159486.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,2,2.4,848.2,638.5,0,0.2,-1,13,9.4,646.6,591.5,473.8
159490.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,NMQ_6,DarkGreen,NaN,61.5,Eye,Fixation,2,2.4,844.5,654.7,0,0.1,-1,13,9.4,647.2,591.7,474.1
