RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
11182579.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11182580.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,982.8,572.5,0,0.1,-1,24.8,15.7,653.4,547.9,452.2
11182584.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,983.5,573.3,0,0.1,-1,24.8,15.7,653.5,547.8,452.3
11182588.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,981.3,573.9,0,0.1,-1,24.8,15.7,654.3,547.9,452.4
11182592.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
11182596.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,981,574.8,0,0.1,-1,24.9,15.6,655.2,547.9,452.6
11182600.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,980.9,577.6,0,0.1,-1,24.9,15.6,656.2,547.8,452.9
11182604.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,978.9,576,0,0.1,-1,24.9,15.5,656.4,547.8,453
11182608.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
11182612.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,977.5,579.2,0,0.1,-1,24.9,15.4,655.1,547.8,453.3
11182616.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,978.5,582.9,0,0.1,-1,24.9,15.4,654,547.7,453.4
11182620.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,979.1,582.6,0,0.1,-1,24.9,15.3,654,547.6,453.5
11182624.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
11182628.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,979.4,584,0,0.1,-1,24.9,15.2,654,547.6,454.1
11182632.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,981.5,584.3,0,0.1,-1,24.9,15.2,653.7,547.5,454.2
11182636.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,986.1,583.8,0,0.1,-1,24.9,15.1,653.6,547.3,454.2
11182640.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
11182644.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,986.2,583.4,0,0.1,-1,25.1,15.1,656,547.2,454.4
11182648.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,985,582.4,0,0.1,-1,25.2,15.1,657.2,547.2,454.5
11182652.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,982.7,581.3,0,0.1,-1,25.2,15.1,657.3,547.1,454.6
11182656.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,982.5,579,0,0.1,-1,25.2,15.1,657.8,547,454.6
11182660.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,982.5,582.5,0,0.1,-1,25.2,15.1,658.1,547,454.7
11182664.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C016,MediumSeaGreen,1,84.8,Eye,Fixation,1,3.9,983.3,582.6,0,0.1,-1,25.3,15.1,658.7,546.9,454.7
