RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
13098174.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
13098175.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,974.9,458.4,0,0.1,-1,35.9,26.2,660,509,414.5
13098179.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,975.5,457.2,0,0.1,-1,35.9,26.1,659.9,509.1,414.8
13098183.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,978.4,454.4,0,0.1,-1,36,26.1,660.8,509.1,414.9
13098187.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,978,448.5,0,0.1,-1,36,26,660.9,509.2,415.1
13098191.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,981.4,454.6,0,0.1,-1,36,26,661.2,509.1,415.3
13098195,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,984,457.8,0,0.1,-1,36,25.9,661.4,509.1,415.6
13098198.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,986.4,453.7,0,0.1,-1,36,25.9,662.1,509.2,415.6
13098202.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,985.1,451.6,0,0.1,-1,36,25.9,662.5,509.3,415.8
13098206.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,984.4,447.3,0,0.1,-1,36,25.9,662.5,509.3,415.8
13098210.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,983.5,447,0,0.1,-1,36,25.9,662.3,509.4,415.7
13098214.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,979.8,444.4,0,0.1,-1,35.9,25.9,661.7,509.5,415.6
13098218.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,979.3,448.2,0,0.1,-1,35.8,25.9,660.2,509.5,415.6
13098222.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,978.1,455.5,0,0.1,-1,35.8,25.9,659.1,509.5,415.6
13098226.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,975.3,453.3,0,0.1,-1,35.7,25.9,658.1,509.7,415.4
13098230.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,C013,MediumBlue,1,85.3,Eye,Fixation,1,5.5,973.3,452.9,0,0.1,-1,35.6,25.9,657.7,509.8,415.2
