RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
9524198.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9524199.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.4,994.7,558.6,0.1,0.2,-1,27,-1.4,610.2,531.6,512.4
9524203.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.4,996.4,561.8,0.1,0.2,-1,27,-1.4,609.4,531.5,512.5
9524207.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.4,996.4,563.2,0.1,0.3,-1,27,-1.4,608.6,531.6,512.4
9524211,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.3,997.1,565.8,0.1,0.3,-1,26.9,-1.4,607.8,531.5,512.3
9524215,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.3,997.4,568.6,0.1,0.2,-1,26.9,-1.4,607.2,531.5,512.4
9524218.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.3,999.1,571.3,0.1,0.2,-1,26.9,-1.4,606.6,531.5,512.4
9524222.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.3,999.6,572.9,0.1,0.3,-1,26.9,-1.4,606,531.5,512.3
9524226.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.3,999.5,573.6,0.1,0.3,-1,26.8,-1.4,605.5,531.5,512.3
9524230.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,R10,DarkViolet,NaN,85.9,Eye,Fixation,1,4.3,998.5,575.6,0.1,0.2,-1,26.8,-1.4,605.1,531.5,512.4
