RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
2039058.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2039061.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,976.4,540.4,0,0.2,-1,32.8,12.2,603,508.8,459.8
2039065.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,977,538.7,0,0.2,-1,32.8,12.2,602.9,508.8,459.8
2039069.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,977.3,539.1,0,0.2,-1,32.8,12.2,602.9,508.8,459.9
2039073.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,977.4,539.8,0,0.2,-1,32.8,12.1,602.7,508.8,459.9
2039077.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,977.7,541.4,0,0.2,-1,32.7,12.1,602.4,508.8,459.9
2039081.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,978.8,542.6,0,0.2,-1,32.7,12.1,601.9,508.8,459.9
2039085.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,979.5,545.7,0,0.2,-1,32.7,12.1,601.5,508.8,460
2039089,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,980.8,547.2,0,0.2,-1,32.6,12.1,601.1,508.8,460.1
2039092.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,980.1,548.1,0,0.2,-1,32.6,12,600.8,509,460.1
2039096.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,980.7,549.4,0,0.2,-1,32.6,12,600.5,508.9,460.1
2039100.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5013.2,R02,DarkOliveGreen,NaN,71.9,Eye,Fixation,1,3,981.3,549.5,0,0.2,-1,32.6,12,600.2,508.9,460.2
