RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
8398188.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8398191.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Saccade,1,5,974,730.4,0,0.1,-1,39,-24.9,603.8,484.3,607.6
8398197.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Saccade,1,5,967.5,730.3,0,0.1,-1,39,-24.8,603.1,484.3,607.5
8398203,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
8398208.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Saccade,1,5,923.2,745.1,0,0.1,-1,39,-24.7,603,484.7,607.5
8398214.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Saccade,1,5,932.3,727.4,0,0.1,-1,39,-24.7,603,484.6,607.2
8398219.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Fixation,1,5,939.4,728.3,0,0.1,-1,39,-24.7,603,484.5,607.3
8398225.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
8398231,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Fixation,1,5,937,723.1,0,0.1,-1,39,-24.7,603.3,484.5,607.1
8398236.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5042.8,R09,DarkTurquoise,NaN,83.8,Eye,Fixation,1,5,950.4,721.9,0,0.1,-1,39,-24.7,603.8,484.4,607
