RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
181908.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181911.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,961.4,501.8,0,0.2,-1,30.4,7.7,640.7,525.3,479.4
181915.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,959.3,501.4,0,0.2,-1,30.4,7.7,640.7,525.4,479.4
181919.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.1,501.6,0,0.2,-1,30.4,7.7,640.7,525.3,479.5
181923.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,957.2,502.1,0,0.2,-1,30.4,7.7,640.7,525.3,479.6
181927.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.1,502.6,0,0.2,-1,30.4,7.7,640.7,525.3,479.6
181931.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.2,501.7,0,0.2,-1,30.4,7.7,640.6,525.3,479.6
181935.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.1,501.4,0,0.2,-1,30.4,7.7,640.5,525.3,479.6
181939.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
181943.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,957.4,500.1,0,0.2,-1,30.5,7.7,640.4,525.3,479.6
181947.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.2,498,0,0.2,-1,30.4,7.7,640.1,525.2,479.5
181951.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.9,497.9,0,0.2,-1,30.4,7.7,639.7,525.1,479.5
181955.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
181959.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,958.9,498.6,0,0.2,-1,30.5,7.7,639.7,525.1,479.4
181963,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,959.3,498.2,0,0.2,-1,30.5,7.7,639.9,525.1,479.3
181967,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,962.4,498.6,0,0.2,-1,30.5,7.7,640.4,525,479.3
181970.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
181974.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,962.4,498.7,0,0.2,-1,30.5,7.8,640.9,525,479.2
181978.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,963.4,499,0,0.2,-1,30.6,7.8,641.2,524.9,479.2
181982.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,961.9,498.9,0,0.2,-1,30.6,7.8,641.5,525,479.2
181986.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
181990.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,962.2,500.4,0,0.2,-1,30.6,7.8,641.6,524.9,479.2
181994.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,963.2,500.5,0,0.2,-1,30.6,7.8,641.6,524.8,479.1
181998.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,963.2,501.6,0,0.2,-1,30.6,7.8,641.5,524.9,479.1
182002.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
182006.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,963.5,502.7,0,0.2,-1,30.6,7.8,641.4,524.8,479.2
182010.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,963.4,503.3,0,0.2,-1,30.6,7.8,641.3,524.8,479.2
182014.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,963.3,503.1,0,0.2,-1,30.6,7.8,641.2,524.8,479.2
182018.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,962.7,503.5,0,0.2,-1,30.6,7.8,641.2,524.8,479.3
182022,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,961.4,502.1,0,0.2,-1,30.6,7.7,641.1,524.8,479.3
182026,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,961,501.5,0,0.2,-1,30.6,7.7,641,524.8,479.4
182029.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C005,LightSlateGray,1,86.1,Eye,Fixation,1,6.6,960.8,500.5,0,0.2,-1,30.6,7.7,640.9,524.8,479.4
