RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
228105,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
228108.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,973.4,532.1,0,0.2,-1,10,-26.6,628.6,600.6,608.9
228112.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,972.3,531.3,0,0.2,-1,10,-26.6,628.9,600.5,608.9
228116.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,972.4,529.5,0,0.2,-1,10,-26.6,629.2,600.4,608.9
228120.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,971.8,527.9,0,0.2,-1,10.1,-26.6,629.5,600.4,608.9
228124.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,970.6,526.5,0,0.2,-1,10.1,-26.6,629.7,600.4,608.9
228128.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,970,525.5,0,0.2,-1,10.1,-26.6,630,600.4,608.9
228132.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,970.8,525.1,0,0.2,-1,10.1,-26.6,630.1,600.4,608.9
228136.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,970.2,525.2,0,0.2,-1,10.1,-26.6,630.1,600.4,608.9
228140.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,971.8,524.2,0,0.2,-1,10.1,-26.6,630.1,600.3,608.9
228144.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,972.4,522.7,0,0.2,-1,10.1,-26.6,630.1,600.3,608.9
228148.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,973.5,521.8,0,0.2,-1,10.1,-26.6,630,600.3,608.9
228152.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
228156.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,974.3,520.9,0,0.2,-1,10.1,-26.6,629.7,600.3,608.8
228160.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,974.5,521.4,0,0.2,-1,10.1,-26.6,629.4,600.3,608.8
228164.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,974.4,523.2,0,0.2,-1,10.1,-26.5,629,600.3,608.8
228168.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
228172.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,973.6,524.9,0,0.2,-1,10.1,-26.5,628.6,600.3,608.8
228176.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,973.9,525.4,0,0.2,-1,10.1,-26.5,628.3,600.3,608.8
228180.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,972.6,527.5,0,0.2,-1,10.1,-26.5,628,600.3,608.8
228184.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,971.5,527.8,0,0.2,-1,10.1,-26.5,627.7,600.3,608.8
228188.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
228192.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,971.8,528.4,0,0.2,-1,10.1,-26.5,627.4,600.2,608.8
228196.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,970.5,529.5,0,0.2,-1,10.1,-26.5,627.3,600.3,608.9
228200.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,970.3,530,0,0.2,-1,10.1,-26.5,627.4,600.3,608.9
228204.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
228208.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,969.1,530.6,0,0.2,-1,10.1,-26.5,627.5,600.3,608.9
228212.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,C001,LightGreen,1,84.6,Eye,Fixation,1,5.2,969.7,530.7,0,0.2,-1,10.1,-26.5,627.7,600.3,609
