RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
6736104.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6736106.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736110.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736114.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736118.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736122.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736126.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736130.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736134.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736138.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736142.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736146.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736150.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736154.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
6736158.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
6736162.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
6736166.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
6736170.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,4.7,1054,483.8,0,0.1,-1,43,19.2,604.1,468.7,432.9
6736174.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
6736178.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,4.6,969.3,493.5,0,0.1,-1,43,19.2,603.8,469.3,433.1
6736182.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,4.6,971.2,457.5,0,0.1,-1,42.9,19.1,602.9,469.3,432.8
6736186.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,4.6,973,441.8,0,0.1,-1,42.8,19.1,600.9,469.2,432.5
6736190.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Saccade,1,4.6,987.8,436.1,0,0.1,-1,42.6,19.1,600,469.3,432.5
6736194.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,978.8,457.2,0,0.1,-1,42.7,19.2,600.5,469.4,432.4
6736198.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,980.4,434.7,0,0.1,-1,42.7,19.2,600.8,469.4,432.2
6736202.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,980,423.5,0,0.1,-1,42.8,19.2,600.8,469.4,432.1
6736206.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,987.6,419.5,0,0.1,-1,42.8,19.3,601.5,469.2,432
6736210.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1003.2,418,0,0.1,-1,42.9,19.3,602.2,469,431.9
6736214.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,999.1,422.3,0,0.1,-1,42.9,19.4,602.8,469.2,431.9
6736218.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,999.9,417.3,0,0.1,-1,42.9,19.4,603.2,469.1,431.8
6736222.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1003.4,415.7,0,0.1,-1,42.9,19.4,603.4,469.1,431.8
6736226,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1004.5,418.8,0,0.1,-1,42.9,19.4,603.4,469.2,431.8
6736229.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
6736233.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1006.3,416.8,0,0.1,-1,42.9,19.4,603.2,469.2,431.7
6736237.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1007.7,417.7,0,0.1,-1,42.9,19.4,603,469.1,431.7
6736241.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1004.2,415.6,0,0.1,-1,42.9,19.4,602.8,469.3,431.7
6736245.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
6736249.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1008.6,417.3,0,0.1,-1,42.9,19.4,602.8,469.1,431.9
6736253.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1010.9,419.8,0,0.1,-1,42.9,19.4,602.7,469.1,431.9
6736257.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1012,423.7,0,0.1,-1,42.9,19.3,602.8,469.1,432.1
6736261.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
6736265.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1009.7,424.9,0,0.1,-1,42.9,19.3,603.1,469.2,432.2
6736269.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1007.8,424.2,0,0.1,-1,42.9,19.3,603.1,469.2,432.4
6736273.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1009.8,422.9,0,0.1,-1,42.9,19.2,603.1,469.1,432.5
6736277.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
6736281,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1008,424,0,0.1,-1,42.9,19.1,603,469.2,432.9
6736284.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1007,422.9,0,0.1,-1,42.9,19.1,603.2,469.2,433.1
6736288.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1006.3,424.3,0,0.1,-1,42.9,19,603.4,469.2,433.3
6736292.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
6736296.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.6,R08 (1),DarkSlateGray,NaN,85.4,Eye,Fixation,1,4.6,1007.7,421.4,0,0.1,-1,42.9,18.9,603.3,469.1,433.6
