RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
2151440.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2151440.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.4,978.3,535.7,0,0.1,-1,36.9,13.9,654.4,504.9,458.6
2151444.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.4,975.3,527.8,0,0.1,-1,36.9,13.9,654.4,505.1,458.5
2151448.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,969.7,529.5,0,0.1,-1,36.9,13.9,654.4,505.1,458.6
2151452.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,965.3,532.5,0,0.1,-1,36.9,13.9,654.4,505.1,458.7
2151456.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,967.7,527,0,0.1,-1,36.9,13.9,654.7,505.1,458.7
2151460.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,962.7,530.1,0,0.1,-1,36.9,13.9,655.2,505.2,458.8
2151464.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,963,534.5,0,0.1,-1,36.9,13.9,655.7,505.1,458.8
2151468.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2151472.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,959,536.9,0,0.1,-1,36.9,13.9,655.5,505.3,458.8
2151476.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,960.2,537.6,0,0.1,-1,36.8,13.9,654.6,505.3,458.7
2151480.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,961.9,537.6,0,0.1,-1,36.8,13.9,653.7,505.3,458.6
2151484.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2151488.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,962.7,551.6,0,0.1,-1,36.8,13.9,653.8,505.4,458.6
2151492.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,964,557.4,0,0.1,-1,36.7,14,653.7,505.4,458.5
2151496.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,970.5,560.7,0,0.1,-1,36.7,14,653.5,505.4,458.4
2151500.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2151504.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,970.8,563.2,0,0.1,-1,36.7,14,652.8,505.5,458.3
2151508.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,970.7,562.8,0,0.1,-1,36.6,14,651.9,505.6,458.2
2151512.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,972.6,568.1,0,0.1,-1,36.5,14,650.9,505.6,458.3
2151516.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2151520.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,974,569.1,0,0.1,-1,36.5,13.9,649.9,505.6,458.2
2151524.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,972.2,571.4,0,0.1,-1,36.4,13.9,649.2,505.7,458.2
2151528.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,967.9,572.9,0,0.1,-1,36.4,13.9,648.6,505.8,458.2
2151532.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2151536.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,965.8,576.5,0,0.1,-1,36.4,13.9,648.5,505.9,458.2
2151540.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,959.7,579.3,0,0.1,-1,36.4,13.9,648.7,505.9,458.2
2151544.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,960.2,579,0,0.1,-1,36.4,13.9,649.3,505.9,458.3
2151548.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,957.7,578.6,0,0.1,-1,36.4,13.9,650.1,505.9,458.3
2151552.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,957.6,577.7,0,0.1,-1,36.5,13.9,651.3,505.9,458.3
2151556.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,954.4,577.7,0,0.1,-1,36.5,14,652.3,506,458.4
2151560.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,953.8,576.9,0,0.1,-1,36.6,14,653.2,506,458.3
2151564.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,953.7,572.5,0,0.1,-1,36.6,14,653.9,506,458.3
2151568.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,954.9,571.7,0,0.1,-1,36.6,14,654.3,505.9,458.4
2151572.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,955.9,571.7,0,0.1,-1,36.7,14,654.6,505.9,458.5
2151576.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,960.4,568.2,0,0.1,-1,36.7,14,654.6,505.9,458.4
2151580.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,962.3,565.5,0,0.1,-1,36.7,13.9,654.8,505.9,458.5
2151584.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,964.6,560.9,0,0.1,-1,36.7,13.9,654.9,506,458.5
2151588.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,965.7,555,0,0.1,-1,36.7,13.9,655,506,458.4
2151592.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,967.8,552.2,0,0.1,-1,36.7,14,655.3,505.9,458.5
2151596.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.3,C10,Magenta,1,85.9,Eye,Fixation,1,5.5,967.2,553,0,0.1,-1,36.7,14,655.5,506,458.5
