RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
237555.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
237556.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
237560.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
237564.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
237568.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,-,NaN,0,0,0,0,0,0,0,0,0,0,0
237572.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
237576.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
237580.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
237584.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,889.7,632.4,0,0.2,-1,9.6,-1.3,638.6,603.3,513.5
237588.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
237592.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,897.6,560.7,0,0.2,-1,9.7,-1.3,638.5,602.9,513.1
237596.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,893.1,560.6,0,0.2,-1,9.7,-1.3,638.2,603,513
237600.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,894.6,559.1,0,0.2,-1,9.7,-1.3,637.7,602.8,513
237604.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,902.5,557.1,0,0.2,-1,9.7,-1.3,636.9,602.6,513
237608.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,908.2,551.2,0,0.2,-1,9.7,-1.3,636.3,602.5,512.9
237612.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.1,912.8,540.5,0,0.2,-1,9.8,-1.3,636.3,602.4,512.8
237616.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.2,918.9,522.6,0,0.2,-1,9.8,-1.3,636.5,602.4,512.6
237620.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.2,924.1,517.8,0,0.2,-1,9.8,-1.3,636.9,602.3,512.7
237624.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Saccade,1,4.2,927.2,511.3,0,0.2,-1,9.8,-1.3,637.7,602.3,512.7
237628.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,927.3,520.4,0,0.2,-1,9.8,-1.3,638.3,602.3,512.8
237632.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,929.2,512.1,0,0.2,-1,9.8,-1.3,638.7,602.3,512.6
237636.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,928.8,505.9,0,0.2,-1,9.9,-1.3,639.2,602.2,512.6
237640.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,931,511.8,0,0.2,-1,9.9,-1.3,639.6,602.1,512.7
237644.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,931.9,511.1,0,0.2,-1,9.9,-1.2,639.8,602.1,512.7
237648.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,930.4,510.2,0,0.2,-1,9.9,-1.2,639.8,602,512.6
237652.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,928.2,510.8,0,0.2,-1,10,-1.2,639.5,601.9,512.5
237656.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,925.8,516.2,0,0.2,-1,10,-1.2,639.5,601.9,512.5
237660.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,922.3,518.2,0,0.2,-1,10,-1.2,639.7,601.9,512.4
237664.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,922.1,520.2,0,0.2,-1,10,-1.1,639.7,601.7,512.3
237668.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,920.4,524,0,0.2,-1,10,-1.1,639.7,601.7,512.2
237672.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,920.4,527.8,0,0.2,-1,10,-1.1,640,601.6,512.2
237676.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
237680.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_5,DarkGray,NaN,85.5,Eye,Fixation,1,4.2,919.1,533.3,0,0.2,-1,10.1,-1.1,639.8,601.5,512.2
