RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
284122.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
284122.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,943.8,564.1,0,0.2,-1,41.6,16.1,587.4,470.6,442
284126.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,942.4,565.6,0,0.2,-1,41.6,16.1,587.5,470.6,442.1
284130.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,941.6,566.2,0,0.2,-1,41.6,16.1,587.7,470.6,442.1
284134.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
284138.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,941.2,562.8,0,0.2,-1,41.6,16.1,588,470.6,442
284142.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,940.6,562.6,0,0.2,-1,41.7,16.1,588.4,470.7,442.1
284146.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,941.4,561.3,0,0.2,-1,41.7,16.2,588.8,470.6,442.1
284150.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
284154.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,941.9,564.9,0,0.2,-1,41.7,16.2,589.1,470.6,442.1
284158.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,941.8,566.9,0,0.2,-1,41.7,16.2,589.3,470.7,442.1
284162.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,940.5,561.8,0,0.2,-1,41.7,16.2,589.4,470.7,441.8
284166.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
284170.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,941.3,559.1,0,0.2,-1,41.7,16.2,589.7,470.7,441.7
284174.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,942.7,559.6,0,0.2,-1,41.7,16.3,589.9,470.7,441.7
284178.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,942.2,557.5,0,0.2,-1,41.7,16.3,590.1,470.8,441.7
284182.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
284186.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,942.8,558,0,0.2,-1,41.8,16.3,590.3,470.7,441.7
284190.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,943.2,555.9,0,0.2,-1,41.8,16.3,590.6,470.7,441.6
284194.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,943.6,554.8,0,0.2,-1,41.8,16.3,590.9,470.7,441.6
284198.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
284202.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,944,551.8,0,0.2,-1,41.8,16.3,591.2,470.7,441.5
284206.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R20,Goldenrod,NaN,86.4,Eye,Fixation,1,3.9,942.5,550.4,0,0.2,-1,41.8,16.3,591.5,470.8,441.6
