RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
2756084.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2756086.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,958.9,576.9,0,0.1,-1,39.4,1.1,639.1,492.1,506
2756090.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,958.7,575.6,0,0.1,-1,39.3,1.1,638.7,492.1,506
2756094.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,958.9,574.4,0,0.1,-1,39.3,1.1,638.4,492.1,506
2756098.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2756102.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,959.1,572.7,0,0.1,-1,39.3,1.1,638,492.1,506.1
2756106.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,959.1,570.4,0,0.1,-1,39.3,1.1,637.7,492.1,506
2756110.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,959.5,570.2,0,0.1,-1,39.3,1.1,637.5,492,506.1
2756114.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2756118.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,960.6,568.3,0,0.1,-1,39.3,1.1,637.3,492,506
2756122.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,960.5,567.1,0,0.1,-1,39.2,1.1,637,492.1,506
2756126.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,962,566.9,0,0.1,-1,39.2,1.1,636.8,492,506.1
2756130.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,964.3,566,0,0.1,-1,39.2,1.1,636.7,491.9,506
2756134.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,964.3,565.7,0,0.1,-1,39.2,1.1,636.5,492,506.1
2756138.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,965.9,566.3,0,0.1,-1,39.2,1.1,636.6,491.9,506.1
2756142.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,967.5,567.5,0,0.1,-1,39.2,1.1,636.7,492,506.1
2756146.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,969.1,567.7,0,0.1,-1,39.3,1.1,636.9,491.9,506.1
2756150.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,970.8,568.5,0,0.1,-1,39.3,1.1,637.1,491.9,506.1
2756154.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,972.5,569.2,0,0.1,-1,39.3,1.1,637.4,491.9,506.1
2756158.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,973.3,568.7,0,0.1,-1,39.3,1.1,637.7,491.9,506.1
2756162.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,974.3,568.2,0,0.1,-1,39.3,1,638,491.9,506.1
2756166.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,975.6,568.1,0,0.1,-1,39.4,1,638.3,491.9,506.1
2756170,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,975.9,567.7,0,0.1,-1,39.4,1,638.5,491.8,506.1
2756173.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,978.5,566,0,0.1,-1,39.4,1,638.9,491.7,506.1
2756177.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,981.2,564.6,0,0.1,-1,39.4,1,639.2,491.7,506.1
2756181.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,982.9,563.4,0,0.1,-1,39.4,1,639.5,491.7,506.1
2756185.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,984.9,560.5,0,0.1,-1,39.5,1.1,640.1,491.7,506.1
2756189.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.1,985.4,558.5,0,0.1,-1,39.5,1.1,640.7,491.7,506.1
2756193.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2756197.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,985.9,554.2,0,0.1,-1,39.6,1.1,641.9,491.7,506
2756201.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,985.6,552.3,0,0.1,-1,39.7,1.1,643.3,491.6,506
2756205.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,984.4,548.5,0,0.1,-1,39.8,1.1,644.8,491.6,506
2756209.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,983.2,546.4,0,0.1,-1,39.9,1.1,646.3,491.6,506
2756213.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,980.4,543.2,0,0.1,-1,40,1.1,647.8,491.6,505.9
2756217.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,976,540.6,0,0.1,-1,40.1,1.1,648.9,491.6,505.9
2756221.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,973.4,537.8,0,0.1,-1,40.2,1.1,649.9,491.5,505.9
2756225,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2756229,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,966.4,537.2,0,0.1,-1,40.3,1.1,650.7,491.6,505.9
2756232.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,962.3,536.2,0,0.1,-1,40.3,1.1,651.1,491.5,505.9
2756236.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.8,C007,LightSteelBlue,1,86.6,Eye,Fixation,1,6.2,957.7,534.9,0,0.1,-1,40.3,1.1,651.4,491.5,505.9
