RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
2594017.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2594019.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,928.3,589.7,0,0.2,-1,46.8,-1.3,615.3,457.4,512.7
2594023.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,928.1,589.6,0,0.2,-1,46.8,-1.3,615.4,457.4,512.6
2594027.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,929.1,590.3,0,0.2,-1,46.8,-1.3,615.6,457.4,512.5
2594031.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2594035.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,927.6,591,0,0.2,-1,46.8,-1.2,615.8,457.5,512.3
2594039.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,929.6,589.5,0,0.2,-1,46.8,-1.2,615.9,457.4,512.1
2594043.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,931.4,589.7,0,0.2,-1,46.8,-1.2,616,457.4,512.1
2594047.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2594051.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,934.8,590.2,0,0.2,-1,46.8,-1.1,616.1,457.3,511.9
2594055.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,935,590.7,0,0.2,-1,46.8,-1.1,616,457.4,511.9
2594059.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,936.3,591.9,0,0.2,-1,46.8,-1.1,616,457.4,511.8
2594063.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
2594067.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,936.6,592.1,0,0.2,-1,46.8,-1.1,615.7,457.5,511.8
2594071.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,936.3,592.1,0,0.2,-1,46.8,-1.1,615.3,457.5,511.8
2594075.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,934.4,592.9,0,0.2,-1,46.7,-1.1,615,457.5,511.8
2594079.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,934.9,594.3,0,0.2,-1,46.7,-1.1,614.9,457.5,511.9
2594083.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,R17,Gainsboro,NaN,85.8,Eye,Fixation,1,4.8,936,594.5,0,0.2,-1,46.7,-1.1,615,457.5,511.9
