RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
475634.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
475634.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475638.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475642.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475646.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475650.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475654.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,6,1232.8,305.3,0.1,0.2,-1,18,1,647.8,570.4,503.6
475658.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475662.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
475666.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,6.1,1252.3,301.1,0.2,0.2,-1,18,0.9,648.9,570.2,503.6
475670.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5026.9,C014,MediumOrchid,1,58.7,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
