RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
256931.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
256935,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,977.8,536.1,-0.1,0.1,-1,51.9,13.4,625.9,441.9,458.7
256939,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
256943,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,977.7,538.2,-0.1,0.1,-1,51.9,13.5,625.7,441.8,458.4
256947,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,976.8,540.3,-0.1,0.1,-1,51.9,13.5,625.4,441.7,458.2
256951,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,974.8,542.2,-0.1,0.1,-1,51.8,13.5,624.5,441.8,458.2
256955,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
256959,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,971.8,544.2,-0.1,0.1,-1,51.8,13.5,623.7,441.8,458.1
256963,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,973.9,547.8,-0.1,0.1,-1,51.7,13.5,622.7,441.7,458.1
256967,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.5,R25,IndianRed,NaN,84.1,Eye,Fixation,1,4.1,969,548.3,-0.1,0.1,-1,51.6,13.5,622.1,441.8,458
