RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
952121.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952122.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,971.9,533.5,0,0.1,-1,32.7,1.7,618.4,512.6,502.1
952126.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,973,531.1,0,0.1,-1,32.8,1.7,618.6,512.5,502
952130.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,969.9,531,0,0.1,-1,32.8,1.7,618.7,512.6,502.1
952134.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
952138.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,969.8,529.6,0,0.1,-1,32.7,1.7,618.5,512.6,502
952142.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,969.5,530.9,0,0.1,-1,32.7,1.7,618.2,512.6,502.1
952146.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,968.5,532.9,0,0.1,-1,32.7,1.8,617.6,512.7,502.1
952150.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
952154.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,967.9,535.6,0,0.1,-1,32.6,1.8,617.2,512.8,502.1
952158.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,966.2,536.6,0,0.1,-1,32.6,1.8,617,512.9,502
952162.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,966.3,538.1,0,0.1,-1,32.6,1.8,617.3,512.9,502
952166.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
952170.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,964.1,540.9,0,0.1,-1,32.6,1.8,618,513,502
952174.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,963.8,544.3,0,0.1,-1,32.7,1.8,618.9,513,502.1
952178.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,963.2,548.5,0,0.1,-1,32.7,1.8,619.7,513,502.1
952182.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
952186.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,960.9,548.1,0,0.1,-1,32.7,1.8,620.5,513.1,502
952190.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.4,C009,LimeGreen,1,78,Eye,Fixation,1,5.1,960.5,549.4,0,0.1,-1,32.7,1.8,621.1,513.2,502
