RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
9360737.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9360741.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,952.3,559.3,0,0.1,-1,40.4,9.7,638,488.2,472.4
9360745.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,952.4,557.3,0,0.1,-1,40.4,9.7,638,488.1,472.5
9360749.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,951.7,553,0,0.1,-1,40.4,9.7,638.1,488.1,472.4
9360753.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,950.8,551.7,0,0.1,-1,40.4,9.7,638.1,488.1,472.5
9360757.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,950.5,552.9,0,0.1,-1,40.4,9.7,638.1,488.1,472.7
9360761.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,950.1,554.5,0,0.1,-1,40.4,9.7,638,488.1,472.7
9360765.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
9360769.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,949.3,562.1,0,0.1,-1,40.4,9.6,638.1,488.2,472.9
9360773.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,948.8,578.8,0,0.1,-1,40.4,9.6,638.2,488.2,473
9360777.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,948.3,587.6,0,0.1,-1,40.4,9.6,638.4,488.2,473.1
9360781.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
9360785.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,947.8,586.1,0,0.1,-1,40.4,9.6,639,488.2,473.2
9360789.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,946.9,574.9,0,0.1,-1,40.5,9.6,639.9,488.2,473.2
9360793.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.4,946.6,568.3,0,0.1,-1,40.5,9.5,640.5,488.2,473.2
9360797.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
9360801.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.5,945.9,561,0,0.1,-1,40.5,9.5,640.5,488.2,473.3
9360805.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.5,945.2,555.1,0,0.2,-1,40.5,9.5,640.6,488.2,473.2
9360809.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.5,945.8,555.5,0,0.1,-1,40.6,9.5,640.8,488.1,473.3
9360813.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
9360817.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.5,944.8,555.7,0,0.1,-1,40.6,9.5,641.5,488.2,473.2
9360821.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.7,C012,MediumAquamarine,1,83.9,Eye,Fixation,1,6.5,944,566.1,0,0.1,-1,40.7,9.6,642.4,488.1,473.2
