RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
14277945.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14277947,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277950.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277954.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277958.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277962.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277966.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277970.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277974.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277978.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277982.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277986.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277990.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277994.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
14277998.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5043.2,R13,DimGray,NaN,78.8,Eye,Blink,1,0,0,0,0,0,0,0,0,0,0,0
