RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
10641095.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10641098.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1001.7,522.7,0,0.2,-1,39.5,5,607.2,484.4,488.1
10641102.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1000.3,520.1,0,0.2,-1,39.5,5,607,484.4,488
10641106.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1003.8,522.5,0,0.2,-1,39.5,5,606.7,484.3,488.1
10641110.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1002.6,523.9,0,0.2,-1,39.4,5,606.4,484.4,488.1
10641114.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1002.1,526.1,0,0.2,-1,39.4,5,606,484.5,488.2
10641118.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1004,528.6,0,0.2,-1,39.4,5,605.7,484.4,488.1
10641122.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1002.3,530,0,0.2,-1,39.4,5,605.3,484.5,488.1
10641126,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1002.3,531.9,0,0.2,-1,39.3,5,605,484.4,488.2
10641129.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,1000.5,530.8,0,0.2,-1,39.3,5,604.7,484.5,488.1
10641133.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.8,1000.1,533.5,0,0.2,-1,39.3,5,604.4,484.5,488.2
10641137.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,999.2,536.6,0,0.2,-1,39.3,5,604,484.5,488.3
10641141.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
10641145.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,999.2,538.4,0,0.2,-1,39.2,5,603.6,484.5,488.3
10641149.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,999.3,542.1,0,0.2,-1,39.2,5,603.3,484.5,488.4
10641153.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,995.8,542,0,0.2,-1,39.2,5,603.2,484.6,488.3
10641157.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
10641161.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,995,547.2,0,0.2,-1,39.2,4.9,603.1,484.5,488.6
10641165.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,995.7,550.2,0,0.2,-1,39.2,4.9,602.8,484.4,488.6
10641169.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,R11,DeepPink,NaN,86.6,Eye,Fixation,1,3.9,995.6,552.9,0,0.2,-1,39.2,4.9,602.6,484.4,488.7
