RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
308427.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308429.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,969.2,546.8,0.1,0.2,-1,14.8,-5.8,696.8,586.9,528.5
308433.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,970.9,547.7,0.1,0.2,-1,14.8,-5.8,696,586.9,528.5
308437.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,973.8,552.6,0.1,0.2,-1,14.7,-5.8,695.3,586.9,528.6
308441.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,975.5,555.3,0.1,0.2,-1,14.7,-5.8,694.5,586.9,528.6
308445.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,975,558.4,0.1,0.2,-1,14.7,-5.8,693.9,587,528.6
308449.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,976.6,558.2,0.1,0.2,-1,14.7,-5.8,693.3,587,528.5
308453.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,977.1,563.7,0.1,0.2,-1,14.7,-5.8,692.6,587,528.6
308457.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,980,563.7,0.1,0.2,-1,14.6,-5.8,692,586.9,528.6
308461.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.2,NMQ_1,Cyan,NaN,86.1,Eye,Fixation,1,5.7,980.4,564.2,0.1,0.2,-1,14.6,-5.8,691.5,587,528.6
