RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
103324.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103326.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.3,537.9,0,0.3,-1,14.1,-49,581.9,581.9,707.9
103330.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.9,539.4,0,0.3,-1,14.1,-48.9,581.6,581.8,707.9
103334.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,974.9,540.3,0,0.3,-1,14.1,-48.9,581.4,581.7,707.7
103338.7,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,974.8,541.3,0,0.3,-1,14.1,-48.9,581.4,581.7,707.6
103342.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.9,542.7,0,0.3,-1,14.1,-48.8,581.7,581.8,707.5
103346.6,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,974.1,543.2,0,0.3,-1,14.1,-48.8,581.7,581.7,707.4
103350.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.4,543.2,0,0.3,-1,14.1,-48.8,581.8,581.8,707.3
103354.5,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.6,545.2,0,0.3,-1,14.1,-48.8,581.9,581.8,707.2
103358.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
103362.4,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.7,545.9,0,0.3,-1,14.1,-48.7,581.7,581.8,707.1
103366.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.2,546.6,0,0.3,-1,14,-48.7,581.2,581.9,707
103370.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973,546,0,0.3,-1,14,-48.7,580.8,581.9,706.9
103374.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,973.6,544.9,0,0.3,-1,14,-48.6,580.6,581.9,706.9
103378.2,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,972.2,542.9,0,0.3,-1,14,-48.6,580.5,582,706.9
103382.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,970.9,541.4,0,0.3,-1,14,-48.6,580.6,582.1,706.9
103386.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,969.8,540.5,0,0.3,-1,14,-48.6,580.6,582.2,706.9
103390,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
103394,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,969.2,540.1,0,0.3,-1,13.9,-48.7,581,582.4,707
103397.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,969.1,539.9,0,0.3,-1,13.9,-48.7,581.5,582.4,707.1
103401.9,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,3.6,970,538.5,0,0.3,-1,13.9,-48.8,582.2,582.5,707.1
103405.8,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027,R29,LawnGreen,NaN,80.1,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
